property_id,url,source,scrape_date,posting_date,html_path,property_type,category,transaction_type,new_construction,price,price_per_sqm,vat,cadastral_income,street,house_number,postal_code,locality,province,region,latitude,longitude,bedrooms,bedroom_surfaces,livable_surface,living_room_surface,kitchen_surface,kitchen_equipment,bathrooms,showers,toilets,build_year,currently_leased,furnished,heating_type,glazing_type,heat_pump,solar_panels,air_conditioning,primary_energy_consumption,epc,electrical_certificate,facades,facade_orientation,garden,garden_surface,garden_orientation,terrace,terrace_surface,balcony,garage,garages,indoor_parking,outdoor_parking,cellar,swimming_pool,elevator,running_water,flooding_area_type,demarcated_flooding_area,flood_g_score,flood_p_score,availability,building_state,land_surface,ground_depth,terrain_width,number_of_floors,apartment_floor,maintenance_cost,co_ownership_charges,nearest_city,nearest_city_distance_km
vbd84789,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbd84789,ImmoVlan,2026-06-15,2026-02-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd84789.html,house,house,for-rent,0.0,12500.0,13.89,,,AVENUE ROGER VANDENDRIESSCHE,77,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.83216,4.41342,6.0,48;35;33;25;20,900.0,,,,4.0,2.0,3.0,1905.0,0.0,,,Double glass,,0.0,0.0,247.0,E,1.0,3.0,,1.0,,,1.0,35.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,Immediately,Excellent,3658.0,,,3.0,,,,Brussels,4.74
vbd92773,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbd92773,ImmoVlan,2026-06-15,2026-03-02,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd92773.html,house,house,for-rent,0.0,12500.0,20.83,,,,,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8381484,4.4329851,6.0,33;25;48;25;20,600.0,64.0,,Super equipped,4.0,2.0,4.0,1905.0,,0.0,,,,,,247.0,E,1.0,4.0,,1.0,4000.0,,1.0,35.0,,1.0,1.0,,5.0,1.0,0.0,0.0,,,,,,Immediately,Excellent,4000.0,,,2.0,,,,Brussels,5.91
vbd73113,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbd73113,ImmoVlan,2026-06-15,2026-01-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd73113.html,house,house,for-rent,0.0,3000.0,12.71,,,Chaussée de Stockel,307,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8421929,4.451896,5.0,24;20;18;20;12,236.0,40.0,,Super equipped,5.0,1.0,5.0,,,0.0,Gas,Double glass,,,,138.0,C,1.0,2.0,,1.0,25.0,,1.0,,,,,,,1.0,0.0,0.0,,,,,,,Excellent,50.0,,,2.0,,,,Brussels,7.18
vbe04403,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe04403,ImmoVlan,2026-06-15,2026-04-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe04403.html,house,house,for-rent,0.0,3200.0,9.01,,,Clos des Lipizzans,8,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8306095,4.4608256,4.0,25;19;16;11,355.0,25.0,,Super equipped,2.0,1.0,3.0,2005.0,,0.0,Gas,Double glass,,,0.0,,,1.0,2.0,,1.0,,,1.0,30.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,Excellent,,,,3.0,,,,Brussels,7.99
vbe10292,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe10292,ImmoVlan,2026-06-15,2026-04-14,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe10292.html,house,house,for-rent,0.0,3500.0,15.28,,,Avenue des Eglantines,75,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8265872,4.4140514,4.0,19;19;10;18,229.0,46.0,,Super equipped,3.0,3.0,4.0,1962.0,0.0,0.0,,Double glass,,,0.0,186.0,D,1.0,3.0,,1.0,217.0,,1.0,13.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,Immediately,New,335.0,,,,,,,Brussels,5.03
vbe11251,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe11251,ImmoVlan,2026-06-15,2026-04-16,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe11251.html,house,house,for-rent,0.0,4200.0,17.5,,,Avenue du Manoir d'Anjou,58,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8294372,4.4530776,5.0,15;13;15;10;32,240.0,54.0,,Super equipped,3.0,1.0,4.0,,,0.0,Gas,Double glass,,,0.0,132.0,C,1.0,3.0,,1.0,,,1.0,,,1.0,1.0,,,,0.0,0.0,,,,,,Immediately,New,,,,2.0,,,,Brussels,7.5
vbe11827,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe11827,ImmoVlan,2026-06-15,2026-04-17,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe11827.html,house,house,for-rent,0.0,2800.0,16.47,,,Avenue des Eglantines,47,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8275679,4.4150815,4.0,16;14;10;10,170.0,40.0,,Super equipped,2.0,1.0,2.0,1967.0,,0.0,Gas,Double glass,,,,261.0,E,1.0,3.0,,1.0,200.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,Excellent,300.0,,,,,1.0,,Brussels,5.05
vbe13330,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe13330,ImmoVlan,2026-06-15,2026-04-22,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe13330.html,house,house,for-rent,0.0,7000.0,18.42,,,,,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8381484,4.4329851,6.0,19;17;17;17;18,380.0,,,Super equipped,4.0,4.0,4.0,2024.0,,0.0,,,,,,45.0,A,1.0,4.0,,1.0,,,1.0,,,1.0,,,,,0.0,0.0,,,,,,,Excellent,567.0,,,2.0,,,,Brussels,5.91
vbe17868,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe17868,ImmoVlan,2026-06-15,2026-05-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe17868.html,house,house,for-rent,0.0,12500.0,13.74,,,Avenue Vandendriessche,77,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8320433,4.4129961,5.0,48;35;33;25;20,910.0,,,Super equipped,4.0,,,1912.0,,,Gas,Double glass,,,,247.0,E,,3.0,,1.0,3375.0,,1.0,,,,,1.0,5.0,1.0,1.0,0.0,1.0,,,,,Immediately,Excellent,3658.0,,,,,,,Brussels,4.72
vbe19903,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe19903,ImmoVlan,2026-06-15,2026-05-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe19903.html,house,house,for-rent,0.0,4750.0,16.96,,,AVENUE DU VAL D'OR,22,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.83594,4.42535,5.0,19;27;16;15;55,280.0,20.0,18.0,,2.0,,1.0,1928.0,0.0,,,Double glass,,1.0,1.0,139.0,C,1.0,,East,1.0,65.0,,0.0,,,1.0,,2.0,,1.0,,,1.0,,,,,Negotiable,Excellent,,,,,,,,Brussels,5.43
vbe18088,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe18088,ImmoVlan,2026-06-15,2026-05-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe18088.html,house,house,for-rent,0.0,3850.0,14.53,,,Avenue des Orangers,12,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8308319,4.4410875,4.0,15;20;14;17,265.0,,,Super equipped,2.0,2.0,5.0,,,0.0,Gas,,,,,132.0,C,1.0,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,,Excellent,,,,3.0,,,,Brussels,6.64
vbe22551,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe22551,ImmoVlan,2026-06-15,2026-05-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe22551.html,house,house,for-rent,0.0,3500.0,12.68,,,Avenue des Cattleyas,28,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8260097,4.4101615,5.0,,276.0,40.0,16.0,Super equipped,2.0,,3.0,,,0.0,Gas,,,,,267.0,E,0.0,2.0,,1.0,,,1.0,47.0,,1.0,1.0,,1.0,,,0.0,,,,,,,Excellent,,,,2.0,,,,Brussels,4.82
vbe22075,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe22075,ImmoVlan,2026-06-15,2026-05-13,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe22075.html,house,house,for-rent,0.0,2900.0,11.03,,,Avenue Pierre Vander Biest,56A,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8454,4.4610461,4.0,,263.0,50.0,,Super equipped,2.0,1.0,4.0,2006.0,1.0,0.0,Gas,Double glass,,,,159.0,D,0.0,2.0,,1.0,80.0,,1.0,6.0,,1.0,1.0,,1.0,,,0.0,1.0,,,,,,Excellent,190.0,,,3.0,,,,Brussels,7.8
vbe27065,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe27065,ImmoVlan,2026-06-15,2026-05-27,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe27065.html,house,house,for-rent,0.0,2350.0,15.67,,,Rue de la Limite,120,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8478935,4.4629803,3.0,,150.0,48.0,,Super equipped,2.0,1.0,2.0,1960.0,1.0,0.0,Gas,Double glass,,,,207.0,D,0.0,2.0,,1.0,170.0,,1.0,20.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,,,,Immediately,Excellent,267.0,,6.0,3.0,,,,Brussels,7.94
vbe27179,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe27179,ImmoVlan,2026-06-15,2026-05-27,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe27179.html,house,house,for-rent,0.0,2850.0,13.19,,,,,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8381484,4.4329851,4.0,,216.0,25.0,,,2.0,2.0,,1964.0,0.0,0.0,Gas,,,1.0,,147.0,C,0.0,3.0,West,1.0,35.0,,0.0,,,1.0,,,,,,0.0,,,,,,From 01/08/2026,Normal,,,,2.0,,,,Brussels,5.91
vbe27945,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe27945,ImmoVlan,2026-06-15,2026-05-29,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe27945.html,house,house,for-rent,0.0,2600.0,16.46,,,Avenue Van Crombrugghe,150,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8293656,4.4625024,4.0,16;13;12;10,158.0,17.0,6.0,Fully equipped,2.0,1.0,2.0,,,1.0,Gas,Double glass,,,,263.0,E,1.0,2.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,0.0,0.0,1.0,,,,,,Normal,182.0,,,2.0,,,,Brussels,8.14
vbe29129,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe29129,ImmoVlan,2026-06-15,2026-06-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe29129.html,house,house,for-rent,0.0,2400.0,16.0,,,Avenue du Pilote,21,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8350134,4.4457408,3.0,20;16;10,150.0,,,Super equipped,2.0,1.0,2.0,1987.0,,0.0,Gas,Double glass,,,0.0,335.0,F,1.0,3.0,,1.0,30.0,,1.0,6.0,,1.0,1.0,1.0,,1.0,,0.0,,,,,,,Normal,200.0,,,2.0,,,,Brussels,6.85
vbe28571,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe28571,ImmoVlan,2026-06-15,2026-06-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe28571.html,house,house,for-rent,0.0,4500.0,13.6,,,Avenue Prince Baudouin,26,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8238486,4.4499959,5.0,20;17;16;15;14,331.0,29.0,18.0,Super equipped,3.0,1.0,4.0,,,0.0,Gas,Double glass,,,,267.0,E,1.0,4.0,,1.0,1200.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,,,,,Excellent,,,,2.0,,500.0,,Brussels,7.47
vbe30451,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe30451,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30451.html,house,house,for-rent,0.0,2600.0,13.0,,,Rue au Bois,346,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.830245,4.4538414,4.0,16;16;13;13,200.0,30.0,,Super equipped,2.0,1.0,3.0,,,0.0,Gas,Double glass,,,,179.0,D,1.0,2.0,,,,,1.0,30.0,,,,,,1.0,,0.0,,,,,,,Fully renovated,,,,2.0,,,,Brussels,7.52
vbe31050,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe31050,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31050.html,house,house,for-rent,0.0,3200.0,11.43,,,,,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8381484,4.4329851,5.0,,280.0,60.0,,,1.0,1.0,3.0,1963.0,0.0,1.0,Fuel oil,,,,,528.0,G,0.0,4.0,,1.0,250.0,,1.0,20.0,,,,,3.0,,,0.0,1.0,,,,,From 05/06/2026,,,,,2.0,,,,Brussels,5.91
vbe31092,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe31092,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31092.html,house,house,for-rent,0.0,2980.0,14.4,,,Clos de l'Argiliere,10,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8385089,4.4705813,5.0,28;14;13;12;11,207.0,40.0,10.0,Super equipped,2.0,1.0,2.0,1986.0,1.0,0.0,Gas,Double glass,,,,257.0,E,1.0,3.0,,1.0,450.0,South,1.0,20.0,,,,1.0,,,,0.0,1.0,,,,,,Fully renovated,600.0,,10.0,3.0,,,,Brussels,8.52
vbe31187,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe31187,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31187.html,house,house,for-rent,0.0,3450.0,15.33,,,AVENUE DES FRANCISCAINS,100,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.82697,4.42283,4.0,,225.0,,,,1.0,1.0,,,0.0,,,Double glass,,,0.0,309.0,F,0.0,,,,,,,,,,,,,,,,,,,,,From 31/08/2026,,,,,,,,,Brussels,5.57
vbe32205,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe32205,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32205.html,house,house,for-rent,0.0,2900.0,12.61,,,,,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8381484,4.4329851,4.0,20;18;15;15,230.0,40.0,,Super equipped,2.0,,4.0,1965.0,,0.0,Gas,,,,,176.0,D,1.0,3.0,,1.0,100.0,,1.0,,,1.0,1.0,,1.0,,,0.0,,,,,,,Excellent,200.0,,,2.0,,1.0,,Brussels,5.91
vbe32605,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe32605,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32605.html,house,house,for-rent,0.0,3250.0,10.83,,,Avenue des Merles,43,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8233781,4.4212592,5.0,12;13;14;18;19,300.0,60.0,,Super equipped,4.0,2.0,3.0,1960.0,,0.0,Gas,Double glass,,,,245.0,E,1.0,3.0,,1.0,,,1.0,,,1.0,2.0,2.0,2.0,1.0,,0.0,,,,,,,New,,,,2.0,,1.0,,Brussels,5.64
vbe32846,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe32846,ImmoVlan,2026-06-15,2026-06-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32846.html,house,house,for-rent,0.0,5800.0,,,,Avenue des Mille Mètres,26,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8341119,4.4594705,5.0,32;16;16;14;19,0.0,,,Super equipped,4.0,4.0,,,,0.0,Gas,,,,,,C,1.0,4.0,,1.0,,,1.0,,,1.0,1.0,,,,,0.0,,,,,,,Excellent,,,,,,,,Brussels,7.82
vbe33192,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe33192,ImmoVlan,2026-06-15,2026-06-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33192.html,house,house,for-rent,0.0,1700.0,12.14,,,Avenue des Camélias,37,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8287369,4.4136719,3.0,19;11;9,140.0,40.0,,Super equipped,1.0,1.0,2.0,1964.0,0.0,0.0,Gas,Double glass,,,0.0,618.0,G,0.0,3.0,East,1.0,80.0,,1.0,20.0,,,,1.0,1.0,1.0,,0.0,1.0,,,,,Immediately,Normal,,,,,,,,Brussels,4.9
vbe33504,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe33504,ImmoVlan,2026-06-15,2026-06-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33504.html,house,house,for-rent,0.0,2900.0,17.06,,,AVENUE CHARLES THIELEMANS,64,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.83682,4.42857,4.0,17;14;12;10,170.0,,,,2.0,2.0,2.0,,0.0,,,Double glass,,,0.0,210.0,D,1.0,2.0,South,1.0,15.0,,1.0,15.0,,,,,,,,,1.0,,,,,From 31/07/2026,Excellent,103.0,,,2.0,,,,Brussels,5.63
vbe33590,https://immovlan.be/en/detail/residence/for-rent/1150/sint-pieters-woluwe/vbe33590,ImmoVlan,2026-06-15,2026-06-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33590.html,house,house,for-rent,0.0,1690.0,16.1,,,René Devillersstraat,28,1150.0,Sint-Pieters-Woluwe,Brussels,Brussels,50.8235373,4.4625702,2.0,,105.0,38.0,7.0,Super equipped,1.0,1.0,2.0,1950.0,0.0,0.0,Gas,Double glass,,,,268.0,E,0.0,2.0,,1.0,130.0,,1.0,11.0,,,,,,,,0.0,,,,,,,Excellent,220.0,,,2.0,,,,Brussels,8.32
vbe28779,https://immovlan.be/en/detail/residence/for-rent/1160/oudergem/vbe28779,ImmoVlan,2026-06-15,2026-06-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe28779.html,house,house,for-rent,0.0,2100.0,,,,,,1160.0,Oudergem,Brussels,Brussels,50.817175,4.425082,3.0,18;14;13,0.0,,,Super equipped,2.0,2.0,2.0,1968.0,,0.0,,,,,,,,1.0,3.0,,1.0,,,1.0,,,,,,,,,0.0,,,,,,Immediately,Normal,,,,3.0,,,,Brussels,6.22
vbe26561,https://immovlan.be/en/detail/residence/for-rent/1160/oudergem/vbe26561,ImmoVlan,2026-06-15,2026-05-26,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe26561.html,house,house,for-rent,0.0,2150.0,16.04,,,Rue Gustave Timmermans,11,1160.0,Oudergem,Brussels,Brussels,50.8078156,4.4416968,3.0,,134.0,30.0,10.0,Super equipped,2.0,,2.0,1960.0,1.0,1.0,Gas,Double glass,,,,241.0,E,0.0,2.0,,1.0,18.0,,1.0,20.0,,,,,,1.0,,0.0,1.0,,,,,,Excellent,161.0,,,2.0,,,,Brussels,7.76
vbe31019,https://immovlan.be/en/detail/residence/for-rent/1160/oudergem/vbe31019,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31019.html,house,house,for-rent,0.0,2600.0,13.68,,,Avenue Pierre DEVIS,21,1160.0,Oudergem,Brussels,Brussels,50.8147997,4.4274669,4.0,16;16;14;20,190.0,44.0,12.0,Super equipped,2.0,1.0,3.0,1930.0,0.0,0.0,Gas,Double glass,,,,295.0,F,1.0,2.0,,1.0,200.0,,1.0,40.0,,,,,,1.0,,0.0,1.0,,,,,,,300.0,14.0,6.0,2.0,,,,Brussels,6.5
rbv40072,https://immovlan.be/en/detail/residence/for-rent/1170/watermaal-bosvoorde/rbv40072,ImmoVlan,2026-06-15,2026-03-05,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv40072.html,house,house,for-rent,0.0,2300.0,9.39,,,,,1170.0,Watermaal-Bosvoorde,Brussels,Brussels,50.800919,4.414715,4.0,21;11;17;30,245.0,,7.0,,,,,1960.0,0.0,,Electricity,Double glass,,1.0,0.0,341.0,F,0.0,,,1.0,70.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,Immediately,Normal,150.0,,,3.0,,,,Brussels,6.83
rbv55115,https://immovlan.be/en/detail/residence/for-rent/1170/watermaal-bosvoorde/rbv55115,ImmoVlan,2026-06-15,2026-03-25,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv55115.html,house,house,for-rent,0.0,2500.0,,,,,,1170.0,Watermaal-Bosvoorde,Brussels,Brussels,50.800919,4.414715,3.0,14,0.0,,,,2.0,,,,0.0,1.0,,Double glass,,0.0,0.0,202.0,D,0.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,From 13/07/2026,Excellent,,,,,,83.0,,Brussels,6.83
vbe02503,https://immovlan.be/en/detail/residence/for-rent/1170/watermaal-bosvoorde/vbe02503,ImmoVlan,2026-06-15,2026-03-25,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe02503.html,house,house,for-rent,0.0,1850.0,11.21,,,,,1170.0,Watermaal-Bosvoorde,Brussels,Brussels,50.800919,4.414715,3.0,13;13;20,165.0,,8.0,,1.0,1.0,2.0,1958.0,0.0,,,Double glass,,1.0,0.0,158.0,D,1.0,2.0,North,1.0,55.0,,1.0,14.0,,1.0,1.0,,1.0,,,,1.0,,,,,Immediately,Normal,104.0,,,3.0,,,,Brussels,6.83
vbe32542,https://immovlan.be/en/detail/residence/for-rent/1170/watermaal-bosvoorde/vbe32542,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32542.html,house,house,for-rent,0.0,1670.0,17.58,,,,,1170.0,Watermaal-Bosvoorde,Brussels,Brussels,50.800919,4.414715,2.0,10;16,95.0,,,,,1.0,1.0,,,0.0,,,,,,282.0,F,,2.0,,1.0,25.0,,1.0,,,,,,,,,,,,,,,,Excellent,,,,,,,,Brussels,6.83
vbe25902,https://immovlan.be/en/detail/residence/for-rent/1170/watermaal-bosvoorde/vbe25902,ImmoVlan,2026-06-15,2026-05-23,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe25902.html,house,house,for-rent,0.0,2000.0,14.6,,,Rue du Brillant,11,1170.0,Watermaal-Bosvoorde,Brussels,Brussels,50.8109763,4.4001137,3.0,18;16;12,137.0,,8.0,,1.0,1.0,2.0,,,0.0,Gas,Double glass,,,,595.0,G,,3.0,West,1.0,,,1.0,50.0,,,,,,1.0,0.0,0.0,1.0,,,,,,Normal,280.0,39.0,6.0,2.0,,,,Brussels,5.31
vbe33500,https://immovlan.be/en/detail/residence/for-rent/1170/watermaal-bosvoorde/vbe33500,ImmoVlan,2026-06-15,2026-06-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe33500.html,house,house,for-rent,0.0,2800.0,12.73,,,,,1170.0,Watermaal-Bosvoorde,Brussels,Brussels,50.800919,4.414715,5.0,14;16;18;20;14,220.0,,,,2.0,,3.0,,0.0,,,Double glass,,,0.0,381.0,G,1.0,2.0,South,1.0,100.0,,1.0,20.0,,1.0,1.0,,1.0,,,,1.0,,,,,From 30/09/2026,Normal,250.0,,,2.0,,,,Brussels,6.83
rbv43386,https://immovlan.be/en/detail/residence/for-rent/1180/ukkel/rbv43386,ImmoVlan,2026-06-15,2026-03-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv43386.html,house,house,for-rent,0.0,3000.0,,,,,,1180.0,Ukkel,Brussels,Brussels,50.8,4.3333333,4.0,28;19;12;8,0.0,40.0,,Super equipped,2.0,2.0,2.0,2023.0,,,,Double glass,,1.0,,29.0,A,,3.0,,1.0,100.0,,1.0,10.0,,1.0,,1.0,1.0,,,,,,,,,Immediately,Excellent,,,,,,,,Brussels,5.32
rbv55615,https://immovlan.be/en/detail/residence/for-rent/1180/ukkel/rbv55615,ImmoVlan,2026-06-15,2026-03-25,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv55615.html,house,house,for-rent,0.0,3500.0,13.36,,,AVENUE HENRI PIRENNE,10,1180.0,Ukkel,Brussels,Brussels,50.80815,4.34202,3.0,25;15;16,262.0,,12.0,,,,,1937.0,0.0,,,Double glass,,0.0,0.0,375.0,G,0.0,,,0.0,,,1.0,,,,,,,,,,1.0,,,,,Immediately,Excellent,,,,2.0,,,,Brussels,4.32
rbv89392,https://immovlan.be/en/detail/residence/for-rent/1180/ukkel/rbv89392,ImmoVlan,2026-06-15,2026-05-14,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv89392.html,house,house,for-rent,0.0,3750.0,11.36,,,,,1180.0,Ukkel,Brussels,Brussels,50.8,4.3333333,4.0,26;16;14;40,330.0,,19.0,,1.0,1.0,3.0,1890.0,0.0,,,Double glass,,0.0,0.0,210.0,D,0.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,Negotiable,Excellent,,,,3.0,,,,Brussels,5.32
rbw03864,https://immovlan.be/en/detail/residence/for-rent/1180/ukkel/rbw03864,ImmoVlan,2026-06-15,2026-05-29,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw03864.html,house,house,for-rent,0.0,8500.0,17.53,,,Blücherlaan,190,1180.0,Ukkel,Brussels,Brussels,50.7743185,4.3664076,9.0,31;19;17;17;17,485.0,61.0,50.0,Super equipped,6.0,,,1958.0,1.0,0.0,Gas,Double glass,,1.0,,270.0,E,1.0,4.0,,1.0,,,1.0,,,,,,3.0,1.0,1.0,,,,,,,On contract,Excellent,1183.0,,,,,,,Brussels,8.13
