property_id,url,source,scrape_date,posting_date,html_path,property_type,category,transaction_type,new_construction,price,price_per_sqm,vat,cadastral_income,street,house_number,postal_code,locality,province,region,latitude,longitude,bedrooms,bedroom_surfaces,livable_surface,living_room_surface,kitchen_surface,kitchen_equipment,bathrooms,showers,toilets,build_year,currently_leased,furnished,heating_type,glazing_type,heat_pump,solar_panels,air_conditioning,primary_energy_consumption,epc,electrical_certificate,facades,facade_orientation,garden,garden_surface,garden_orientation,terrace,terrace_surface,balcony,garage,garages,indoor_parking,outdoor_parking,cellar,swimming_pool,elevator,running_water,flooding_area_type,demarcated_flooding_area,flood_g_score,flood_p_score,availability,building_state,land_surface,ground_depth,terrain_width,number_of_floors,apartment_floor,maintenance_cost,co_ownership_charges,nearest_city,nearest_city_distance_km
vbe21564,https://immovlan.be/en/detail/residence/for-rent/1640/sint-genesius-rode/vbe21564,ImmoVlan,2026-06-15,2026-05-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe21564.html,house,house,for-rent,0,2750,13.75,,,Avenue des Faisans,24,1640,Sint-Genesius-Rode,Flemish Brabant,Flanders,50.7612547,4.3715134,4,13;21;17;15,200,25,22,Super equipped,3,,,,1,0,Gas,Double glass,,,,287,C,,3,,1,,,1,,,1,,1,1,1,0,0,1,,,,,,Normal,,,,2,,,,Brussels,9.62
vbe23304,https://immovlan.be/en/detail/residence/for-rent/1640/sint-genesius-rode/vbe23304,ImmoVlan,2026-06-15,2026-05-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe23304.html,house,house,for-rent,0,2150,,,,Avenue des Pétrels,9,1640,Sint-Genesius-Rode,Flemish Brabant,Flanders,50.7517155,4.3538343,4,,0,,,,,,3,,0,,Gas,Double glass,,,0,,,,4,South,1,,,1,,0,1,2,,1,,,0,,,,,,From 01/07/2026,,850,,,2,,,,Brussels,10.57
vbe32454,https://immovlan.be/en/detail/residence/for-rent/1640/sint-genesius-rode/vbe32454,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32454.html,house,house,for-rent,0,9750,12.42,,,,,1640,Sint-Genesius-Rode,Flemish Brabant,Flanders,50.74594,4.35753,6,27;17;19;16;15,785,80,,Super equipped,5,4,7,1929,,0,Gas,Double glass,,,1,222,C,1,4,,1,1500,,1,40,,1,1,4,2,1,,1,1,,,,,,Excellent,2538,,,4,,600,,Brussels,11.22
rbv48953,https://immovlan.be/en/detail/residence/for-rent/1730/asse/rbv48953,ImmoVlan,2026-06-15,2026-03-19,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv48953.html,house,house,for-rent,0,1595,12.27,,,Terlindenweg,58,1730,Asse,Flemish Brabant,Flanders,50.9011785,4.1904839,2,14;12,130,25,12,Super equipped,1,1,2,,,0,,Double glass,,,0,210,C,,3,North-east,1,,,1,,,1,1,1,2,1,0,0,,,,,,,Fully renovated,440,,,,,,,Aalst,11.64
vbe32301,https://immovlan.be/en/detail/residence/for-rent/1640/sint-genesius-rode/vbe32301,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32301.html,house,house,for-rent,0,9750,12.34,,,,,1640,Sint-Genesius-Rode,Flemish Brabant,Flanders,50.74594,4.35753,6,27;17;19;16;15,790,80,,Super equipped,5,4,7,1929,,1,Gas,Double glass,,,1,222,C,1,4,,1,1500,,1,40,,1,1,4,2,1,,1,1,,,,,,Excellent,2538,,,4,,600,,Brussels,11.22
vbe26982,https://immovlan.be/en/detail/residence/for-rent/1650/beersel/vbe26982,ImmoVlan,2026-06-15,2026-05-27,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe26982.html,house,house,for-rent,0,1850,13.7,,,Kleertstraat 2 B,,1650,Beersel,Flemish Brabant,Flanders,50.75732,4.331898,3,,135,41,,,2,,3,,0,0,Gas,,,,,221,C,1,2,South-west,1,,,1,20,,1,,,2,,,0,1,,,,,From 15/10/2026,Normal,255,,,,,,,Brussels,10.02
rbv96512,https://immovlan.be/en/detail/residence/for-rent/1730/asse/rbv96512,ImmoVlan,2026-06-15,2026-05-22,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv96512.html,house,house,for-rent,0,1750,11.67,,,Prieelstraat,112,1730,Asse,Flemish Brabant,Flanders,50.9192866,4.1920438,4,17;12;9,150,28,14,Super equipped,1,1,2,,,0,Hot air,Double glass,,,,186,B,1,4,,1,,,1,,,1,,,,,0,0,1,,,,,Immediately,Normal,950,,,,,,,Aalst,11.16
rbv94967,https://immovlan.be/en/detail/residence/for-rent/1745/opwijk/rbv94967,ImmoVlan,2026-06-15,2026-05-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv94967.html,house,house,for-rent,0,1600,10.88,,,Droeshoutstraat,15,1745,Opwijk,Flemish Brabant,Flanders,50.9623044,4.1817376,4,16;12;13;6,147,51,8,Super equipped,2,2,2,,,,Gas,Double glass,,,,82,A,1,3,,1,223,,1,34,,1,,,2,,,,1,,,,,Immediately,Excellent,345,,,2,,,,Aalst,10.47
rbv79189,https://immovlan.be/en/detail/residence/for-rent/1780/wemmel/rbv79189,ImmoVlan,2026-06-15,2026-04-29,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv79189.html,house,house,for-rent,1,4900,19.6,,,Motte,5,1780,Wemmel,Flemish Brabant,Flanders,50.90062,4.296172,4,,250,40,,,2,,3,2024,0,0,Electricity,,1,,,20,A,1,,,1,500,,1,80,,1,2,,2,,,0,,,,,,Negotiable,New,,,,,,,,Brussels,7.08
rbw10927,https://immovlan.be/en/detail/residence/for-rent/1785/merchtem/rbw10927,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw10927.html,house,house,for-rent,0,2400,9.56,,,Holbeek,19,1785,Merchtem,Flemish Brabant,Flanders,50.9766417,4.2207069,6,,251,,,,2,2,3,2010,,,,Double glass,,,,133,B,,4,North-west,1,,,1,,,,,1,4,,,,1,,,,,Immediately,Excellent,150,,,2,,,,Aalst,13.53
rbv70367,https://immovlan.be/en/detail/residence/for-rent/1831/diegem/rbv70367,ImmoVlan,2026-06-15,2026-04-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv70367.html,house,house,for-rent,0,1800,13.33,,,Oude Haachtsesteenweg,12,1831,Diegem,Flemish Brabant,Flanders,50.8936537,4.431985,3,17;11;11,135,24,,Super equipped,2,2,2,2026,,0,Hot air,Double glass,1,,,,,1,2,,1,,,1,,,1,,,,,0,0,,,,,,Immediately,,,,,1,,,,Brussels,7.77
rbv70331,https://immovlan.be/en/detail/residence/for-rent/1831/diegem/rbv70331,ImmoVlan,2026-06-15,2026-04-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv70331.html,house,house,for-rent,0,1800,13.33,,,Oude Haachtsesteenweg,20,1831,Diegem,Flemish Brabant,Flanders,50.8938251,4.432205,3,17;10;10,135,24,,Super equipped,2,2,2,2026,,0,Hot air,Double glass,1,,,,,1,2,North-west,1,,,1,12,,1,,,,,,0,1,,,,,Immediately,New,,,6,1,,,,Brussels,7.8
rbv40868,https://immovlan.be/en/detail/residence/for-rent/1860/meise/rbv40868,ImmoVlan,2026-06-15,2026-03-06,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv40868.html,house,house,for-rent,0,2200,5.74,,,Pastoriestraat,6,1860,Meise,Flemish Brabant,Flanders,50.9386175,4.3069326,4,14;14;22;16,383,,,Fully equipped,5,5,6,,,0,Gas,Double glass,,,,317,D,0,4,,1,,,1,52,,,,,2,,,1,1,,,,,Immediately,Normal,,,,3,,,,Brussels,10.66
rbw11488,https://immovlan.be/en/detail/residence/for-rent/1852/beigem/rbw11488,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbw11488.html,house,house,for-rent,0,1790,9.27,,,Coppendries,5,1852,Beigem,Flemish Brabant,Flanders,50.9599099,4.359826,3,,193,51,,,1,,,,0,0,Gas,,,,,139,B,0,3,South,1,,,1,,,,,,2,,,0,,,,,,From 01/07/2026,Normal,600,,,,,,,Mechelen,11.33
rbv39300,https://immovlan.be/en/detail/residence/for-rent/1930/zaventem/rbv39300,ImmoVlan,2026-06-15,2026-03-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv39300.html,house,house,for-rent,0,2500,7.16,,,Kleine Daalstraat,88,1930,Zaventem,Flemish Brabant,Flanders,50.8785676,4.467893,4,10;10;12;16,349,42,16,Fully equipped,2,2,3,,,0,Gas,Double glass,,,,419,E,,4,,1,,,1,18,,,,,,1,0,0,,,,,,Immediately,,,,,,,,,Brussels,9.01
vbe25968,https://immovlan.be/en/detail/residence/for-rent/1930/zaventem/vbe25968,ImmoVlan,2026-06-15,2026-05-24,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe25968.html,house,house,for-rent,0,3300,13.75,,,Jan-Baptist Devlemincklaan,94,1930,Zaventem,Flemish Brabant,Flanders,50.8782356,4.4734058,3,22;20;31,240,41,12,Super equipped,3,1,4,2021,1,1,Gas,Double glass,,1,,41,A,1,2,South-west,1,225,,1,50,,,,2,1,1,0,0,1,,,,,,Excellent,521,,7,2,,,,Brussels,9.35
vbd01159,https://immovlan.be/en/detail/residence/for-rent/1932/woluwe-saint-etienne/vbd01159,ImmoVlan,2026-06-15,2025-07-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd01159.html,house,house,for-rent,0,2300,10.95,,,,,1932,Woluwe-saint-Etienne,Flemish Brabant,Flanders,50.8691972,4.4502354,3,11;15;10,210,35,,Super equipped,1,1,2,,,0,Gas,Double glass,,,,175,B,0,3,,1,,,1,35,,1,1,,,,0,0,,,,,,,Normal,,,,2,,,,Brussels,7.47
vbe30129,https://immovlan.be/en/detail/residence/for-rent/1930/zaventem/vbe30129,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30129.html,house,house,for-rent,0,3300,13.75,,,Jan-Baptist Devlemincklaan,94,1930,Zaventem,Flemish Brabant,Flanders,50.8782356,4.4734058,4,22;20;15;16,240,41,12,Super equipped,3,1,4,2021,1,1,Gas,Double glass,,,,41,A,1,2,South-west,1,225,,1,50,,,,2,1,1,,0,1,,,,,,Excellent,521,,7,2,,,,Brussels,9.35
vbe30444,https://immovlan.be/en/detail/residence/for-rent/1932/woluwe-saint-etienne/vbe30444,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30444.html,house,house,for-rent,0,2450,15.71,,,Karenberg,9,1932,Woluwe-saint-Etienne,Flemish Brabant,Flanders,50.8754418,4.4566819,4,,156,44,,Super equipped,2,,3,2017,1,0,Gas,Double glass,,,,57,A,0,3,,1,250,,1,42,,1,1,,2,,,0,1,,,,,,Excellent,250,,,2,,,,Brussels,8.15
vbe15170,https://immovlan.be/en/detail/residence/for-rent/1932/woluwe-saint-etienne/vbe15170,ImmoVlan,2026-06-15,2026-04-27,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe15170.html,house,house,for-rent,0,2600,9.85,,,Kasteelgaarde,4,1932,Woluwe-saint-Etienne,Flemish Brabant,Flanders,50.8682397,4.451109,6,18;16;16;13;12,264,,,Super equipped,3,2,3,1989,,0,Gas,Double glass,,,0,345,D,1,2,,1,66,,1,22,,1,1,1,1,,0,0,,,,,,Immediately,Fully renovated,264,,,2,,,,Brussels,7.5
rbv82225,https://immovlan.be/en/detail/residence/for-rent/1933/sterrebeek/rbv82225,ImmoVlan,2026-06-15,2026-05-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv82225.html,house,house,for-rent,0,1650,10.51,,,Mechelsesteenweg,230,1933,Sterrebeek,Flemish Brabant,Flanders,50.8625724,4.5152367,4,21;14;14;23,157,17,16,,2,1,2,,,0,Gas,Double glass,,,,247,C,,2,,1,,,1,23,,,,,,1,,,,,,,,,,,,,,,,,Brussels,11.74
rbv89405,https://immovlan.be/en/detail/residence/for-rent/1933/sterrebeek/rbv89405,ImmoVlan,2026-06-15,2026-05-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv89405.html,house,house,for-rent,0,2800,,,,Dagwandstraat,6,1933,Sterrebeek,Flemish Brabant,Flanders,50.8626621,4.5209191,6,11;21;21;19;35,0,48,15,,3,,3,,,0,Gas,Double glass,,,,,,,3,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,Brussels,12.14
vbd93818,https://immovlan.be/en/detail/residence/for-rent/1933/sterrebeek/vbd93818,ImmoVlan,2026-06-15,2026-03-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd93818.html,house,house,for-rent,0,2600,12.09,,,,,1933,Sterrebeek,Flemish Brabant,Flanders,50.8632635,4.5161823,4,10;10;15;18,215,50,,Super equipped,3,2,3,2004,,0,Gas,Double glass,,,,198,B,1,3,,1,400,,1,20,,1,1,1,2,1,0,0,,,,,,,Fully renovated,450,,,,,150,,Brussels,11.82
vbd85157,https://immovlan.be/en/detail/residence/for-rent/1933/sterrebeek/vbd85157,ImmoVlan,2026-06-15,2026-02-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd85157.html,house,house,for-rent,0,2900,10.62,,,Klaprozenhof,6,1933,Sterrebeek,Flemish Brabant,Flanders,50.8591413,4.4971122,5,18;14;13;11;23,273,50,,Super equipped,2,1,3,1971,,0,Gas,Double glass,,,,261,C,1,4,,1,,,1,12,,1,2,2,1,1,0,0,,,,,,Immediately,Excellent,,,,1,,,,Brussels,10.43
vbe10753,https://immovlan.be/en/detail/residence/for-rent/1933/sterrebeek/vbe10753,ImmoVlan,2026-06-15,2026-04-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe10753.html,house,house,for-rent,0,3150,12.6,,,Du Roy de Blicquylaan,2,1933,Sterrebeek,Flemish Brabant,Flanders,50.8433611,4.5083897,5,15;15;15;18;11,250,,,,2,2,3,1989,,0,,,,,,118,B,1,4,,1,,,1,,,1,1,,,,0,0,,,,,,,Normal,,,,,,,,Brussels,11.13
vbe28608,https://immovlan.be/en/detail/residence/for-rent/1933/sterrebeek/vbe28608,ImmoVlan,2026-06-15,2026-06-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe28608.html,house,house,for-rent,0,2750,13.1,,,Molenstraat,165,1933,Sterrebeek,Flemish Brabant,Flanders,50.864959,4.4696216,4,18;17;1617;13,210,,,Super equipped,2,,3,1997,,0,Gas,,,,,231,C,1,3,,1,400,,1,40,,,,,,,,0,,,,,,,Excellent,500,,,1,,,,Brussels,8.65
rbu47906,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/rbu47906,ImmoVlan,2026-06-15,2025-10-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbu47906.html,house,house,for-rent,0,1950,12.19,,,Steenweg op Zaventem,1,1950,Kraainem,Flemish Brabant,Flanders,50.86222,4.46753,3,,160,,,,2,,,,0,0,,,,,,253,C,1,4,,1,600,,1,,,1,1,,,,,0,,,,,,Immediately,,,,,,,,,Brussels,8.44
rbv81538,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/rbv81538,ImmoVlan,2026-06-15,2026-05-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv81538.html,house,house,for-rent,0,1300,13.0,,,François Vander Elststraat,12,1950,Kraainem,Flemish Brabant,Flanders,50.8398212,4.4671004,3,,100,,,,1,,,,,,Gas,Double glass,,,,,,0,,,0,,,0,,,,,,,1,,0,,,,,,Negotiable,Normal,55,,,,,,,Brussels,8.26
vbc69683,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbc69683,ImmoVlan,2026-06-15,2025-05-05,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbc69683.html,house,house,for-rent,0,2950,,,,,,1950,Kraainem,Flemish Brabant,Flanders,50.8610856,4.4592974,4,15;13;11;10,0,,,Super equipped,2,2,3,,,0,,,,,,,,1,2,,1,,,1,,,1,,,,,0,0,,,,,,,Excellent,,,,,,,,Brussels,7.84
vbd44951,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbd44951,ImmoVlan,2026-06-15,2025-10-24,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd44951.html,house,house,for-rent,0,3750,13.39,,,Avenue des Dominicaines,3,1950,Kraainem,Flemish Brabant,Flanders,50.827693,4.474733,4,25;17;15;15,280,40,,Super equipped,3,2,3,1975,,0,Gas,Double glass,,,,264,C,1,4,,1,1000,,1,20,,1,,2,4,1,0,0,,,,,,,Excellent,1000,,,,,1,,Brussels,9.02
vbd77104,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbd77104,ImmoVlan,2026-06-15,2026-01-23,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd77104.html,house,house,for-rent,0,2350,14.33,,,Avenue des Châtaignes,31,1950,Kraainem,Flemish Brabant,Flanders,50.8272061,4.4783169,3,19;19;13,164,43,,Super equipped,2,2,3,1976,0,0,,Double glass,,,,251,C,1,3,,1,804,,1,25,,1,1,1,,1,0,0,1,,,,,Immediately,Excellent,1070,,,,,,,Brussels,9.27
vbe15835,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe15835,ImmoVlan,2026-06-15,2026-04-28,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe15835.html,house,house,for-rent,0,2750,15.54,,,Rue de Stockel,14,1950,Kraainem,Flemish Brabant,Flanders,50.8604448,4.4683119,3,,177,29,17,Super equipped,2,,2,,,0,Gas,Double glass,,,,240,C,1,3,,1,240,,1,28,,1,,,1,,,0,1,,,,,Immediately,Excellent,800,,,1,,,,Brussels,8.45
vbe18914,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe18914,ImmoVlan,2026-06-15,2026-05-06,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe18914.html,house,house,for-rent,0,3950,13.17,,,Chaussée de Malines,298,1950,Kraainem,Flemish Brabant,Flanders,50.8309783,4.4851218,5,30;18;14;13;12,300,52,,Super equipped,2,2,3,1970,,0,Fuel oil,Double glass,,,,370,D,1,4,,1,1000,,1,20,,1,2,2,2,1,0,0,,,,,,Immediately,Normal,2100,,,1,,,,Brussels,9.65
vbe18993,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe18993,ImmoVlan,2026-06-15,2026-05-06,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe18993.html,house,house,for-rent,0,2800,15.56,,,Avenue des Dix Arpents,55,1950,Kraainem,Flemish Brabant,Flanders,50.8569086,4.43822,4,8;12;14;15,180,45,,Super equipped,2,2,2,,,0,Fuel oil,Double glass,,0,0,187,B,1,3,North-east,1,250,South-west,1,,,,,,2,0,0,0,1,,,,,Immediately,Fully renovated,,,,,,,,Brussels,6.3
vbe19039,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe19039,ImmoVlan,2026-06-15,2026-05-06,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe19039.html,house,house,for-rent,0,2500,13.81,,,,,1950,Kraainem,Flemish Brabant,Flanders,50.8610856,4.4592974,3,15;15;10,181,,,Super equipped,1,1,2,1975,,0,Gas,Double glass,,0,0,676,F,,3,,1,85,South-west,1,12,0,1,1,,2,1,0,0,1,,,,,Immediately,Normal,304,,,,,,,Brussels,7.84
vbe22904,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe22904,ImmoVlan,2026-06-15,2026-05-16,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe22904.html,house,house,for-rent,0,1750,11.67,,,Tramlaan,19,1950,Kraainem,Flemish Brabant,Flanders,50.8656785,4.4504266,2,,150,,,,2,,,,,0,,,,,,242,C,1,2,,1,250,,,,,1,,,,,,,,,,,,Immediately,Normal,,,,,,,,Brussels,7.37
vbe31063,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe31063,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31063.html,house,house,for-rent,0,3400,13.88,,,Avenue des Tarins,1a,1950,Kraainem,Flemish Brabant,Flanders,50.8571949,4.4662044,4,11;11;12;15;34,245,58,,Super equipped,3,1,3,1994,,1,Gas,,,,,144,B,1,3,,1,100,,1,40,,1,1,4,2,1,,0,,,,,,,Excellent,200,,,2,,,,Brussels,8.25
vbe31083,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe31083,ImmoVlan,2026-06-15,2026-06-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe31083.html,house,house,for-rent,0,2980,14.4,,,Clos de l'Argiliere,10,1950,Kraainem,Flemish Brabant,Flanders,50.8385089,4.4705813,5,28;14;13;12;11,207,40,10,Super equipped,2,1,2,1986,1,0,Gas,Double glass,,,,257,C,1,3,,1,450,South,1,20,,,,1,,,,0,1,,,,,,Fully renovated,600,,10,3,,,,Brussels,8.52
vbe30249,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe30249,ImmoVlan,2026-06-15,2026-06-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe30249.html,house,house,for-rent,0,3850,8.02,,,Avenue Reine Astrid,476,1950,Kraainem,Flemish Brabant,Flanders,50.8385762,4.4693194,5,20;18;16;15;13,480,,,Super equipped,3,3,3,1970,,0,,,,,,,,1,2,,1,,,1,,,1,1,,,,,0,,,,,,Immediately,Excellent,,,,3,,,,Brussels,8.43
vbe32222,https://immovlan.be/en/detail/residence/for-rent/1950/kraainem/vbe32222,ImmoVlan,2026-06-15,2026-06-08,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe32222.html,house,house,for-rent,0,2100,14.0,,,Avenue Reine Astrid,285,1950,Kraainem,Flemish Brabant,Flanders,50.8468801,4.4667739,4,10;11;13;9,150,38,8,Super equipped,2,,2,1966,1,0,Gas,Double glass,,,,253,C,,2,,1,,,1,,,,,,1,1,,0,1,,,,,,Normal,,,,,,,,Brussels,8.21
rbv84642,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/rbv84642,ImmoVlan,2026-06-15,2026-05-07,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv84642.html,house,house,for-rent,0,2300,10.9,,,Sint-Pietersplein,17,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.85321,4.482651,4,,211,,,,2,,,,0,0,Gas,,,,,252,C,0,,,1,,,1,,,1,,,,,,0,,,,,,From 01/07/2026,,,,,,,,,Brussels,9.35
rbv93830,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/rbv93830,ImmoVlan,2026-06-15,2026-05-19,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rbv93830.html,house,house,for-rent,0,2250,11.25,,,Drève de la Ferme,79,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.85016,4.49131,5,,200,,,,1,1,,,0,0,Gas,,,,,375,D,0,3,,1,600,,1,,,,,,,,,0,,,,,,,Normal,,,,,,,,Brussels,9.94
vbd87253,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/vbd87253,ImmoVlan,2026-06-15,2026-02-16,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd87253.html,house,house,for-rent,0,2600,14.44,,,Avenue François Landrain,44,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.8465683,4.4789998,3,18;17;10,180,,,Super equipped,2,1,2,1969,,0,Gas,Double glass,,,,231,C,1,3,,1,300,,1,20,,1,2,2,1,1,0,0,,,,,,,Normal,400,,,,,,,Brussels,9.06
vbe02096,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/vbe02096,ImmoVlan,2026-06-15,2026-03-25,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe02096.html,house,house,for-rent,0,2650,12.62,,,,,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.83854,4.50848,4,,210,50,,,1,1,,,0,,Gas,,,,,198,B,,4,,1,600,,0,,,1,2,2,2,,,,,,,,,From 01/05/2026,,700,,,,,50,,Brussels,11.17
vbe08700,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/vbe08700,ImmoVlan,2026-06-15,2026-04-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe08700.html,house,house,for-rent,0,1850,11.56,,,Oppemlaan,169,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.8435423,4.4845312,4,13;12;10;7,160,39,12,Super equipped,2,1,2,1970,,0,Gas,Double glass,,,,373,D,1,3,,1,280,,1,13,,1,1,1,2,1,0,0,1,,,,,,Normal,280,,,1,,,,Brussels,9.46
vbe17103,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/vbe17103,ImmoVlan,2026-06-15,2026-05-01,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe17103.html,house,house,for-rent,0,2500,10.42,,,Rue Profonde,47,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.8348359,4.4912903,4,18;15;12;10,240,50,,Super equipped,2,,3,2025,,0,Gas,Double glass,,,0,,,1,3,,1,,,1,,,1,1,1,1,0,0,0,,,,,,Immediately,New,,,,1,,150,,Brussels,10.02
vbe24547,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/vbe24547,ImmoVlan,2026-06-15,2026-05-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe24547.html,house,house,for-rent,0,2450,10.79,,,Hortensias,20,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.8480126,4.5012543,4,12;12;16;14,227,,,Super equipped,1,1,1,,,0,,,,,,166,B,1,3,,1,,,1,,,1,,,,,0,0,,,,,,,Excellent,,,,,,,,Brussels,10.63
vbe25079,https://immovlan.be/en/detail/residence/for-rent/1970/wezembeek-oppem/vbe25079,ImmoVlan,2026-06-15,2026-05-21,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe25079.html,house,house,for-rent,0,4800,17.14,,,Domaine Fuji,3,1970,Wezembeek-Oppem,Flemish Brabant,Flanders,50.8310511,4.4858611,4,20;18;15;14,280,60,,Super equipped,4,2,4,,,0,Gas,Double glass,,,,388,D,1,4,,1,2200,,1,,,1,1,2,5,,1,0,,,,,,,Normal,2500,,,,,1,,Brussels,9.7
